country,year,emissions
Hungary,1956.0,3.363242862
Iceland,1956.0,5.876759263
India,1956.0,0.213755832
Indonesia,1956.0,0.260779463
Iran,1956.0,1.146721064
Iraq,1956.0,0.95351815
Ireland,1956.0,3.789958516
Israel,1956.0,2.672249086
Italy,1956.0,1.726826401
Jamaica,1956.0,0.80862839
Japan,1956.0,1.801506062
Jordan,1956.0,0.65005261
Kenya,1956.0,0.309202676
Kuwait,1956.0,5.147038229
Lebanon,1956.0,1.095540952
Liberia,1956.0,0.046809905
Libya,1956.0,0.283610168
Luxembourg,1956.0,33.84453475
"Macao, China",1956.0,0.144979929
Madagascar,1956.0,0.068581443
Malta,1956.0,0.944548334
Martinique,1956.0,0.464133185
Mauritius,1956.0,0.374490395
Mexico,1956.0,1.255181971
Mongolia,1956.0,0.789297914
Morocco,1956.0,0.338541869
Mozambique,1956.0,0.219106068
Myanmar,1956.0,0.086072502
Nepal,1956.0,0.005242973
Netherlands,1956.0,6.018177148
New Caledonia,1956.0,16.79099104
New Zealand,1956.0,4.436054152
Nicaragua,1956.0,0.24262811
Nigeria,1956.0,0.071210098
Norway,1956.0,3.459533587
Pakistan,1956.0,0.210175677
Panama,1956.0,0.630781403
Papua New Guinea,1956.0,0.069461509
Paraguay,1956.0,0.115278943
Peru,1956.0,0.709714704
Philippines,1956.0,0.275367027
Poland,1956.0,6.023544461
Portugal,1956.0,0.822027117
Qatar,1956.0,13.49693252
Reunion,1956.0,0.159273268
Romania,1956.0,2.307720374
Russia,1956.0,6.212180573
Samoa,1956.0,0.113338966
Sao Tome and Principe,1956.0,0.122739775
Saudi Arabia,1956.0,0.450059321
Sierra Leone,1956.0,0.087270207
Slovak Republic,1956.0,6.847173878
Solomon Islands,1956.0,0.094464387
Somalia,1956.0,0.027028083
South Africa,1956.0,5.541669427
Spain,1956.0,1.445093899
Sri Lanka,1956.0,0.15479324
Sudan,1956.0,0.107359915
Suriname,1956.0,1.324791472
Swaziland,1956.0,0.011627846
Sweden,1956.0,5.944324311
Switzerland,1956.0,3.39776068
Syria,1956.0,0.498483094
Taiwan,1956.0,0.782968617
Tanzania,1956.0,0.073431323
Thailand,1956.0,0.108014859
Togo,1956.0,0.027048566
Tonga,1956.0,0.130097455
Trinidad and Tobago,1956.0,3.868799115
Tunisia,1956.0,0.397584762
Turkey,1956.0,0.568324178
Uganda,1956.0,0.043593044
United Kingdom,1956.0,11.17459116
United States,1956.0,16.38797776
Uruguay,1956.0,1.674780575
Venezuela,1956.0,10.04672781
Vietnam,1956.0,0.090897226
Afghanistan,1957.0,0.032067799
Albania,1957.0,1.027880316
Algeria,1957.0,0.546622437
Angola,1957.0,0.131650445
Antigua and Barbuda,1957.0,0.412039031
Argentina,1957.0,2.428995267
Australia,1957.0,7.739966998
Austria,1957.0,4.191407648
Bahamas,1957.0,1.840984927
Bahrain,1957.0,5.219526465
Bangladesh,1957.0,0.036797159
Barbados,1957.0,0.592112824
Belgium,1957.0,10.75608807
Belize,1957.0,0.345989471
Bermuda,1957.0,3.299548483
Bolivia,1957.0,0.319900179
Brazil,1957.0,0.540324811
Brunei,1957.0,4.215346736
Bulgaria,1957.0,1.884606332
Cambodia,1957.0,0.03189524
Cameroon,1957.0,0.050410093
Canada,1957.0,11.00751732
Cape Verde,1957.0,0.091574177
Cayman Islands,1957.0,0.501801925
Chile,1957.0,1.652713579
China,1957.0,0.408226266
Colombia,1957.0,0.932836627
"Congo, Dem. Rep.",1957.0,0.233933627
Costa Rica,1957.0,0.383153202
Cuba,1957.0,2.053438626
Cyprus,1957.0,1.488019412
Denmark,1957.0,5.546286647
Djibouti,1957.0,0.590295013
Dominica,1957.0,0.064746635
Ecuador,1957.0,0.277805907
Egypt,1957.0,0.463134529
El Salvador,1957.0,0.234143839
Equatorial Guinea,1957.0,0.136076863
Ethiopia,1957.0,0.015268898
Faeroe Islands,1957.0,2.907745176
Fiji,1957.0,0.46244265
Finland,1957.0,2.83664105
France,1957.0,6.277884317
French Guiana,1957.0,0.492335236
French Polynesia,1957.0,0.702868983
Gambia,1957.0,0.065940324
Germany,1957.0,10.92938114
Ghana,1957.0,0.210944402
Gibraltar,1957.0,2.430785744
Greece,1957.0,0.839718595
Greenland,1957.0,5.623525858
Grenada,1957.0,0.129979085
Guadeloupe,1957.0,0.435959527
Guatemala,1957.0,0.257368556
Guinea-Bissau,1957.0,0.018951271
Guyana,1957.0,1.042780627
Haiti,1957.0,0.069335394
Honduras,1957.0,0.315925595
"Hong Kong, China",1957.0,0.87171554
Hungary,1957.0,3.885234232
Iceland,1957.0,5.836414952
India,1957.0,0.235246422
Indonesia,1957.0,0.26197417
Iran,1957.0,1.069572846
Iraq,1957.0,0.870010866
Ireland,1957.0,3.392763368
Israel,1957.0,2.770584639
Italy,1957.0,1.79170897
Jamaica,1957.0,1.018941139
Japan,1957.0,2.089881245
Jordan,1957.0,0.665286813
Kenya,1957.0,0.308633927
Kuwait,1957.0,10.45796374
Lebanon,1957.0,1.165292477
Liberia,1957.0,0.08101356
Libya,1957.0,0.258498019
Luxembourg,1957.0,35.20662713
"Macao, China",1957.0,0.169239882
Madagascar,1957.0,0.066264916
Malta,1957.0,0.991268357
Martinique,1957.0,0.620386357
Mauritius,1957.0,0.363688663
Mexico,1957.0,1.41901257
Mongolia,1957.0,0.855434232
Morocco,1957.0,0.285846246
Mozambique,1957.0,0.245134747
Myanmar,1957.0,0.106850044
Nepal,1957.0,0.005948738
Netherlands,1957.0,5.877803332
New Caledonia,1957.0,14.9571751
New Zealand,1957.0,4.62696713
Nicaragua,1957.0,0.259813879
Nigeria,1957.0,0.07379421
Norway,1957.0,3.258261782
Pakistan,1957.0,0.21255431
Panama,1957.0,0.737195814
Papua New Guinea,1957.0,0.078220637
Paraguay,1957.0,0.120669744
Peru,1957.0,0.730712714
Philippines,1957.0,0.286409367
Poland,1957.0,6.388482622
Portugal,1957.0,0.887857973
Qatar,1957.0,7.934285448
Reunion,1957.0,0.190691027
Romania,1957.0,2.570216694
Russia,1957.0,6.694622399
Samoa,1957.0,0.146499657
Sao Tome and Principe,1957.0,0.180354479
Saudi Arabia,1957.0,0.564940153
Sierra Leone,1957.0,0.186028643
Singapore,1957.0,1.200986974
Slovak Republic,1957.0,7.026801994
Solomon Islands,1957.0,0.092798029
Somalia,1957.0,0.027828671
South Africa,1957.0,5.557043319
Spain,1957.0,1.699596533
Sri Lanka,1957.0,0.247769831
Sudan,1957.0,0.13481459
Suriname,1957.0,1.410245775
Swaziland,1957.0,0.011327011
Sweden,1957.0,5.292468025
Switzerland,1957.0,3.484910993
Syria,1957.0,0.477970661
Taiwan,1957.0,0.805916306
Tanzania,1957.0,0.082500522
Thailand,1957.0,0.117110219
Togo,1957.0,0.031529202
Tonga,1957.0,0.127787362
Trinidad and Tobago,1957.0,3.32726216
Tunisia,1957.0,0.394241375
Turkey,1957.0,0.614862477
Uganda,1957.0,0.044792972
United Kingdom,1957.0,11.05147951
United States,1957.0,15.9663041
Uruguay,1957.0,1.82061984
Venezuela,1957.0,10.33688346
Vietnam,1957.0,0.087860701
Afghanistan,1958.0,0.035427054
Albania,1958.0,0.795012224
Algeria,1958.0,0.503765344
Angola,1958.0,0.123998617
Antigua and Barbuda,1958.0,0.546132698
Argentina,1958.0,2.216680077
Australia,1958.0,7.881971215
Austria,1958.0,4.023872458
Bahamas,1958.0,1.800898779
Bahrain,1958.0,8.574376963
Bangladesh,1958.0,0.04013451
Barbados,1958.0,0.654397084
Belgium,1958.0,9.713165102
Belize,1958.0,0.461722798
Benin,1958.0,0.052719041
Bermuda,1958.0,3.407603603
Bolivia,1958.0,0.285559268
Brazil,1958.0,0.569859054
Brunei,1958.0,4.374897142
Bulgaria,1958.0,2.026851309
Burkina Faso,1958.0,0.000774295
Cambodia,1958.0,0.038234087
Cameroon,1958.0,0.053665505
Canada,1958.0,10.68074328
Cape Verde,1958.0,0.072154687
Cayman Islands,1958.0,0.965547509
Chile,1958.0,1.712385467
China,1958.0,0.823141355
Colombia,1958.0,0.927517848
"Congo, Dem. Rep.",1958.0,0.200571088
Costa Rica,1958.0,0.35891009
Cote d'Ivoire,1958.0,0.147109596
Cuba,1958.0,2.619908629
Cyprus,1958.0,1.371032861
Denmark,1958.0,5.93138388
Djibouti,1958.0,0.61640588
Dominica,1958.0,0.126931376
Ecuador,1958.0,0.315643769
Egypt,1958.0,0.517747922
El Salvador,1958.0,0.228104076
Equatorial Guinea,1958.0,0.194069086
Ethiopia,1958.0,0.014782324
Faeroe Islands,1958.0,3.522782999
Fiji,1958.0,0.477867408
Finland,1958.0,2.436249583
France,1958.0,5.962619148
French Guiana,1958.0,0.600423572
French Polynesia,1958.0,0.684344074
Gambia,1958.0,0.073800384
Germany,1958.0,10.554574
Ghana,1958.0,0.215415404
Gibraltar,1958.0,2.594584395
Greece,1958.0,0.909299619
Greenland,1958.0,7.581568562
Grenada,1958.0,0.169603898
Guadeloupe,1958.0,0.422224355
Guatemala,1958.0,0.286739079
Guinea,1958.0,0.047983682
Guinea-Bissau,1958.0,0.018777996
Guyana,1958.0,0.866680029
Haiti,1958.0,0.073934967
Honduras,1958.0,0.312373265
"Hong Kong, China",1958.0,0.841609813
Hungary,1958.0,3.954618809
Iceland,1958.0,6.471111953
India,1958.0,0.241146539
Indonesia,1958.0,0.253597126
Iran,1958.0,1.207408758
Iraq,1958.0,0.949091572
Ireland,1958.0,3.145476076
Israel,1958.0,2.858418569
Italy,1958.0,1.792747338
Jamaica,1958.0,0.852154002
Japan,1958.0,1.995465753
Jordan,1958.0,0.657790468
Kenya,1958.0,0.274062131
Kuwait,1958.0,16.63333093
Lebanon,1958.0,1.090506253
Liberia,1958.0,0.151511879
Libya,1958.0,0.281299122
Luxembourg,1958.0,32.60327745
"Macao, China",1958.0,0.171703632
Madagascar,1958.0,0.076801477
Malta,1958.0,1.050273071
Martinique,1958.0,0.534771357
Mauritius,1958.0,0.335666402
Mexico,1958.0,1.50358437
Mongolia,1958.0,1.247385885
Morocco,1958.0,0.297352391
Mozambique,1958.0,0.247118573
Myanmar,1958.0,0.120127835
Nepal,1958.0,0.006237882
Netherlands,1958.0,6.005424266
New Caledonia,1958.0,10.09082652
New Zealand,1958.0,4.478198794
Nicaragua,1958.0,0.361675327
Niger,1958.0,0.008349911
Nigeria,1958.0,0.084548683
Norway,1958.0,3.180549737
Pakistan,1958.0,0.233431415
Panama,1958.0,0.8712784
Papua New Guinea,1958.0,0.077028345
Paraguay,1958.0,0.133799383
Peru,1958.0,0.785763553
Philippines,1958.0,0.31112324
Poland,1958.0,6.244985647
Portugal,1958.0,0.857805142
Qatar,1958.0,4.080381911
Reunion,1958.0,0.196923984
Romania,1958.0,2.756899398
Russia,1958.0,7.041703
Samoa,1958.0,0.106490087
Sao Tome and Principe,1958.0,0.117691114
Saudi Arabia,1958.0,0.880722019
Senegal,1958.0,0.123015695
Sierra Leone,1958.0,0.098544001
Singapore,1958.0,1.52449335
Slovak Republic,1958.0,7.550000254
Solomon Islands,1958.0,0.091078452
Somalia,1958.0,0.031296837
South Africa,1958.0,5.822054479
Spain,1958.0,1.874583824
Sri Lanka,1958.0,0.203658064
Sudan,1958.0,0.147134404
Suriname,1958.0,1.167066054
Swaziland,1958.0,0.011036597
Sweden,1958.0,5.69836307
Switzerland,1958.0,3.169357666
Syria,1958.0,0.506783955
Taiwan,1958.0,0.91247619
Tanzania,1958.0,0.084432462
Thailand,1958.0,0.117425541
Togo,1958.0,0.031052879
Tonga,1958.0,0.125334701
Trinidad and Tobago,1958.0,4.363201978
Tunisia,1958.0,0.355722394
Turkey,1958.0,0.600899188
Uganda,1958.0,0.045855968
United Kingdom,1958.0,10.71508237
United States,1958.0,15.20859066
Uruguay,1958.0,1.611774454
Venezuela,1958.0,7.780556185
Vietnam,1958.0,0.149724449
Afghanistan,1959.0,0.040571359
Albania,1959.0,0.925468008
Algeria,1959.0,0.535165726
Angola,1959.0,0.127099066
Antigua and Barbuda,1959.0,0.542135645
Argentina,1959.0,2.414613255
Australia,1959.0,8.317447257
Austria,1959.0,3.984806961
Bahamas,1959.0,2.493494884
Bahrain,1959.0,8.400636554
Bangladesh,1959.0,0.037825876
Barbados,1959.0,0.652919171
Belgium,1959.0,9.720404529
Belize,1959.0,0.448242777
Benin,1959.0,0.042941474
Bermuda,1959.0,3.092611167
Bolivia,1959.0,0.289397174
Brazil,1959.0,0.552966265
Brunei,1959.0,4.275015829
Bulgaria,1959.0,2.520587809
Burkina Faso,1959.0,0.00152523
Cambodia,1959.0,0.040092827
Cameroon,1959.0,0.052595526
Canada,1959.0,10.54954937
Cape Verde,1959.0,0.088657198
Cayman Islands,1959.0,0.93275672
Chad,1959.0,0.021543491
Chile,1959.0,1.704243978
China,1959.0,1.11234718
Colombia,1959.0,1.036478188
Comoros,1959.0,0.058048106
"Congo, Dem. Rep.",1959.0,0.180390725
"Congo, Rep.",1959.0,0.189188916
Costa Rica,1959.0,0.298679758
Cote d'Ivoire,1959.0,0.155675714
Cuba,1959.0,2.24032864
Cyprus,1959.0,1.467861648
Denmark,1959.0,5.728213325
Djibouti,1959.0,0.45418886
Dominica,1959.0,0.186693822
Ecuador,1959.0,0.300049965
Egypt,1959.0,0.46824467
El Salvador,1959.0,0.224620484
Equatorial Guinea,1959.0,0.191504691
Ethiopia,1959.0,0.015296864
Faeroe Islands,1959.0,2.926137203
Fiji,1959.0,0.520458214
Finland,1959.0,3.087543316
France,1959.0,5.805159712
French Guiana,1959.0,0.70083782
French Polynesia,1959.0,0.38040894
Gabon,1959.0,0.045512941
Gambia,1959.0,0.050780496
Germany,1959.0,10.46976314
Ghana,1959.0,0.202599849
Gibraltar,1959.0,2.235248144
Greece,1959.0,0.983188833
Greenland,1959.0,7.492550021
Grenada,1959.0,0.166217125
Guadeloupe,1959.0,0.532848429
Guatemala,1959.0,0.306210102
Guinea,1959.0,0.045186911
Guinea-Bissau,1959.0,0.024857535
Guyana,1959.0,1.016864897
Haiti,1959.0,0.066712953
Honduras,1959.0,0.302880584
"Hong Kong, China",1959.0,0.91987251
Hungary,1959.0,4.211920339
Iceland,1959.0,7.186624142
India,1959.0,0.250146495
Indonesia,1959.0,0.266092018
Iran,1959.0,1.193240949
Iraq,1959.0,1.016869705
Ireland,1959.0,4.344595485
Israel,1959.0,2.787948905
Italy,1959.0,1.914527238
Jamaica,1959.0,1.14384883
Japan,1959.0,2.1032636
Jordan,1959.0,0.773223912
Kenya,1959.0,0.281280461
Kuwait,1959.0,15.89624173
Lebanon,1959.0,1.31075964
Liberia,1959.0,0.131221192
Libya,1959.0,0.332967787
Luxembourg,1959.0,33.47586579
"Macao, China",1959.0,0.215583555
Madagascar,1959.0,0.075030629
Mali,1959.0,0.009197908
Malta,1959.0,1.238876936
Martinique,1959.0,0.60062465
Mauritania,1959.0,0.039734142
Mauritius,1959.0,0.349065742
Mexico,1959.0,1.569393856
Mongolia,1959.0,1.442422956
Morocco,1959.0,0.298276317
Mozambique,1959.0,0.239544856
Myanmar,1959.0,0.135470241
Nepal,1959.0,0.006896768
Netherlands,1959.0,5.963242022
New Caledonia,1959.0,7.806163828
New Zealand,1959.0,4.447035331
Nicaragua,1959.0,0.279678042
Niger,1959.0,0.006962345
Nigeria,1959.0,0.079323151
Norway,1959.0,3.328729392
Pakistan,1959.0,0.221413482
Panama,1959.0,0.906607836
Papua New Guinea,1959.0,0.083390363
Paraguay,1959.0,0.163929599
Peru,1959.0,0.748123081
Philippines,1959.0,0.287594732
Poland,1959.0,6.621992732
Portugal,1959.0,0.902441207
Qatar,1959.0,4.178918496
Reunion,1959.0,0.213829336
Romania,1959.0,2.776924416
Russia,1959.0,7.300162039
Samoa,1959.0,0.137619557
Sao Tome and Principe,1959.0,0.115549253
Saudi Arabia,1959.0,0.472777696
Senegal,1959.0,0.130955558
Sierra Leone,1959.0,0.108968376
Singapore,1959.0,1.144760849
Slovak Republic,1959.0,7.43804942
Solomon Islands,1959.0,0.089310362
Somalia,1959.0,0.031930658
South Africa,1959.0,5.574262396
Spain,1959.0,1.731309298
Sri Lanka,1959.0,0.209973292
Sudan,1959.0,0.152274008
Suriname,1959.0,1.301833692
Swaziland,1959.0,0.010760419
Sweden,1959.0,5.707132104
Switzerland,1959.0,3.188167279
Syria,1959.0,0.504121426
Taiwan,1959.0,1.01388249
Tanzania,1959.0,0.070433093
Thailand,1959.0,0.125470104
Togo,1959.0,0.035305045
Tonga,1959.0,0.122477383
Trinidad and Tobago,1959.0,3.76789996
Tunisia,1959.0,0.383879135
Turkey,1959.0,0.627371857
Uganda,1959.0,0.062918677
United Arab Emirates,1959.0,0.129544357
United Kingdom,1959.0,10.47317274
United States,1959.0,15.40950225
Uruguay,1959.0,1.753945346
Venezuela,1959.0,8.957178101
Vietnam,1959.0,0.192575202
Afghanistan,1960.0,0.04284266
Albania,1960.0,1.256701841
Algeria,1960.0,0.570370529
Angola,1960.0,0.11081855
Antigua and Barbuda,1960.0,0.670850333
Argentina,1960.0,2.36652603
Australia,1960.0,8.574057525
Austria,1960.0,4.375966909
Bahamas,1960.0,3.749455994
Bahrain,1960.0,3.557340749
Bangladesh,1960.0,0.044181011
Barbados,1960.0,0.746577944
Belgium,1960.0,9.942013299
Belize,1960.0,0.474992713
Benin,1960.0,0.066676475
Bermuda,1960.0,3.526192979
Bolivia,1960.0,0.299462924
Brazil,1960.0,0.644650535
Brunei,1960.0,4.178877673
Bulgaria,1960.0,2.833775348
Burkina Faso,1960.0,0.009012798
Cambodia,1960.0,0.043190401
Cameroon,1960.0,0.050162538
Canada,1960.0,10.76986821
Cape Verde,1960.0,0.104298521
Cayman Islands,1960.0,1.359367276
Chad,1960.0,0.018618267
Chile,1960.0,1.762991229
China,1960.0,1.185919491
Colombia,1960.0,1.025218778
Comoros,1960.0,0.056979467
"Congo, Dem. Rep.",1960.0,0.151032641
"Congo, Rep.",1960.0,0.220669751
Costa Rica,1960.0,0.368314738
Cote d'Ivoire,1960.0,0.126979415
Cuba,1960.0,1.92030689
Cyprus,1960.0,1.548582861
Denmark,1960.0,6.501854897
Djibouti,1960.0,0.475197443
Dominica,1960.0,0.183287511
Ecuador,1960.0,0.39729327
Egypt,1960.0,0.575300619
El Salvador,1960.0,0.223456703
Equatorial Guinea,1960.0,0.087261765
Ethiopia,1960.0,0.015607437
Faeroe Islands,1960.0,1.708704685
Fiji,1960.0,0.494026767
Finland,1960.0,3.409254309
France,1960.0,5.935704653
French Guiana,1960.0,0.679494703
French Polynesia,1960.0,0.462175164
Gabon,1960.0,0.271754795
Gambia,1960.0,0.049200492
Germany,1960.0,11.18738991
Ghana,1960.0,0.21699448
Gibraltar,1960.0,2.215199678
Greece,1960.0,1.128577564
Greenland,1960.0,6.850643715
Grenada,1960.0,0.244868884
Guadeloupe,1960.0,0.572238797
Guatemala,1960.0,0.323558765
Guinea,1960.0,0.115982764
Guinea-Bissau,1960.0,0.030901185
Guyana,1960.0,1.178184311
Haiti,1960.0,0.073949542
Honduras,1960.0,0.308072397
"Hong Kong, China",1960.0,0.960894957
Hungary,1960.0,4.544668937
Iceland,1960.0,6.895911696
India,1960.0,0.269225349
Indonesia,1960.0,0.232769135
Iran,1960.0,1.699569296
Iraq,1960.0,1.119885368
Ireland,1960.0,3.951995841
Israel,1960.0,3.09479163
Italy,1960.0,2.208175536
Jamaica,1960.0,0.90258488
Japan,1960.0,2.516308764
Jordan,1960.0,0.831325754
Kenya,1960.0,0.299469841
Kuwait,1960.0,29.58716002
Lebanon,1960.0,1.33590344
Liberia,1960.0,0.147884446
Libya,1960.0,0.513712339
Luxembourg,1960.0,36.67811033
"Macao, China",1960.0,0.299407019
Madagascar,1960.0,0.078309937
Mali,1960.0,0.023056943
Malta,1960.0,1.089787635
Martinique,1960.0,0.598395213
Mauritania,1960.0,0.042926813
Mauritius,1960.0,0.272490171
Mexico,1960.0,1.642701465
Mongolia,1960.0,1.352428241
Morocco,1960.0,0.313177388
Mozambique,1960.0,0.246448702
Myanmar,1960.0,0.129643963
Nepal,1960.0,0.008281606
Netherlands,1960.0,6.436799125
New Caledonia,1960.0,11.04630045
New Zealand,1960.0,4.866216976
Nicaragua,1960.0,0.299886156
Niger,1960.0,0.009025738
Nigeria,1960.0,0.074169633
Norway,1960.0,3.65847733
Pakistan,1960.0,0.26001145
Panama,1960.0,0.883864568
Papua New Guinea,1960.0,0.091342262
Paraguay,1960.0,0.15968554
Peru,1960.0,0.823107932
Philippines,1960.0,0.320424406
Poland,1960.0,6.880067272
Portugal,1960.0,0.925855671
Qatar,1960.0,3.737920782
Reunion,1960.0,0.218690699
Romania,1960.0,2.903532761
Russia,1960.0,7.498654374
Samoa,1960.0,0.133434015
Sao Tome and Principe,1960.0,0.171203561
Saudi Arabia,1960.0,0.662308135
Senegal,1960.0,0.27188975
Sierra Leone,1960.0,0.326895997
Singapore,1960.0,0.852872896
Slovak Republic,1960.0,7.815144952
Solomon Islands,1960.0,0.087050798
Somalia,1960.0,0.029913435
South Africa,1960.0,5.629051599
Spain,1960.0,1.608662827
Sri Lanka,1960.0,0.225406724
Sudan,1960.0,0.147921713
Suriname,1960.0,1.491954023
Swaziland,1960.0,0.09450686
Sweden,1960.0,6.579901081
Switzerland,1960.0,3.686016175
Syria,1960.0,0.705742418
Taiwan,1960.0,1.060516847
Tanzania,1960.0,0.082253998
Thailand,1960.0,0.135994401
Togo,1960.0,0.041832836
Tonga,1960.0,0.17856853
Trinidad and Tobago,1960.0,3.068595634
Tunisia,1960.0,0.409173737
Turkey,1960.0,0.597253345
Uganda,1960.0,0.062117422
United Arab Emirates,1960.0,0.122397659
United Kingdom,1960.0,11.11911366
United States,1960.0,15.5127572
Uruguay,1960.0,1.701801285
Venezuela,1960.0,7.546088119
Vietnam,1960.0,0.212977939
Afghanistan,1961.0,0.049831331
Albania,1961.0,1.372937834
Algeria,1961.0,0.551000579
Angola,1961.0,0.089967211
Antigua and Barbuda,1961.0,0.860284917
Argentina,1961.0,2.441470668
Australia,1961.0,8.632111854
Austria,1961.0,4.499617354
Bahamas,1961.0,4.746102347
Bahrain,1961.0,10.59343578
Bangladesh,1961.0,0.044480002
Barbados,1961.0,0.839184595
Belgium,1961.0,10.07227592
Belize,1961.0,0.384774138
Benin,1961.0,0.052356954
Bermuda,1961.0,3.861935795
Bolivia,1961.0,0.303581563
Brazil,1961.0,0.656204106
Brunei,1961.0,3.646544769
Bulgaria,1961.0,3.271264415
Burkina Faso,1961.0,0.018492662
Cambodia,1961.0,0.051399883
Cameroon,1961.0,0.051096607
Canada,1961.0,10.61937055
Cape Verde,1961.0,0.101950026
Cayman Islands,1961.0,1.328983931
Chad,1961.0,0.017012631
Chile,1961.0,1.843991765
China,1961.0,0.827506528
Colombia,1961.0,1.104844302
Comoros,1961.0,0.055949747
"Congo, Dem. Rep.",1961.0,0.149528157
"Congo, Rep.",1961.0,0.257381447
Costa Rica,1961.0,0.35567421
Cote d'Ivoire,1961.0,0.146567932
Cuba,1961.0,1.672750081
Cyprus,1961.0,1.501092571
Denmark,1961.0,6.878990852
Djibouti,1961.0,0.489688714
Dominica,1961.0,0.180227414
Ecuador,1961.0,0.360235934
Egypt,1961.0,0.596417712
El Salvador,1961.0,0.203895916
Equatorial Guinea,1961.0,0.08624069
Ethiopia,1961.0,0.014771877
Faeroe Islands,1961.0,3.266940668
Fiji,1961.0,0.414274966
Finland,1961.0,3.346952219
France,1961.0,6.075657824
French Guiana,1961.0,0.656618415
French Polynesia,1961.0,0.718118204
Gabon,1961.0,0.337841988
Gambia,1961.0,0.057566908
Germany,1961.0,11.37933301
Ghana,1961.0,0.193388369
Gibraltar,1961.0,2.356253251
Greece,1961.0,1.17131149
Greenland,1961.0,8.640666117
Grenada,1961.0,0.200928656
Guadeloupe,1961.0,0.624556423
Guatemala,1961.0,0.329465776
Guinea,1961.0,0.171450249
Guinea-Bissau,1961.0,0.049241375
Guyana,1961.0,1.27981829
Haiti,1961.0,0.07528916
Honduras,1961.0,0.356711056
"Hong Kong, China",1961.0,1.045256508
Hungary,1961.0,4.892227051
Iceland,1961.0,6.088093487
India,1961.0,0.285349371
Indonesia,1961.0,0.276170023
Iran,1961.0,1.61875562
Iraq,1961.0,1.15181689
Ireland,1961.0,4.371250859
Israel,1961.0,3.251238339
Italy,1961.0,2.497482247
Jamaica,1961.0,1.289276432
Japan,1961.0,3.032354387
Jordan,1961.0,1.046880798
Kenya,1961.0,0.287231639
Kiribati,1961.0,0.216450216
Kuwait,1961.0,33.66819367
Lebanon,1961.0,1.347440372
Liberia,1961.0,0.141184474
Libya,1961.0,0.85408283
Luxembourg,1961.0,36.53905163
"Macao, China",1961.0,0.397802001
Madagascar,1961.0,0.068045145
Mali,1961.0,0.022079434
Malta,1961.0,0.941003366
Martinique,1961.0,0.596835732
Mauritania,1961.0,0.054253657
Mauritius,1961.0,0.275645334
Mexico,1961.0,1.64548578
Mongolia,1961.0,1.416245351
Morocco,1961.0,0.316100208
Mozambique,1961.0,0.337500425
Myanmar,1961.0,0.121097161
Nepal,1961.0,0.008133617
Netherlands,1961.0,6.555380838
New Caledonia,1961.0,11.01853117
New Zealand,1961.0,4.854558532
Nicaragua,1961.0,0.306766917
Niger,1961.0,0.016444393
Nigeria,1961.0,0.087694568
Norway,1961.0,3.698414523
Pakistan,1961.0,0.262867111
